id,label
656,NO I FORGOT ON ABOUT TO BRAINS EXCLAIMED THE WOMAN
657,WELL THAT MAY BE TRUE AGREED MARGALAC BUT ON THE CONTRARY A SERVANT WITH TOO MUCH BRAINS IS SURE TO BECOME INDEPENDENT IN HIGH AND MIGHTY AND FEEL ABOVE HER WORK
658,SHE POURED INTO THE DITHICANITY FROM EACH OF THESE BOTTLES
659,I THINK THAT WILL DO SHE CONTINUED FOR THE OTHER QUALITIES ARE NOT NEEDED IN A SERVANT
660,SHE RAN YOU WERE HUSBAND SIDE AT ONCE AND HELPED HIM LIFT THE FOUR CATTLES FROM THE FIRE
661,THEIR CONTENTS HAD ALL BOILED AWAY LEAVING IN THE BOTTOM OF EACH KETTLE A FEW GRAINS OF FINE WHITE POWDER
662,VERY CAREFULLY THE MAGICIAN REMOVED THIS POWDER PLACING IT ALTOGETHER IN A GOLDEN DISH WHERE HE MIXED AT WITH A GOLDEN SCHOON
663,NO ONE SAW HIM DO THIS FOR ALL WERE LOOKING AT THE POWDER OF LIFE BUT SOON THE WOMAN REMEMBERED WHAT SHE HAD BEEN DOING AND CAME BACK TO THE CUPBOARD
664,ODO BECAME A BIT UNEASY AT THIS FOR HE HAD ALREADY PUT QUITE A LOT OF THE CLEVERNESS POWDER IN THE DISH BUT HE DARED NOT INTERFERE AND SO THEY COMFORTED HIMSELF WITH THE THOUGHT THAN ONE CANNOT HAVE TOO MUCH CLEVERNESS
665,HE SELECTED A SMALL GOLD BOTTLE WITH A PEPPER BOX TOP SO THAT THE POWDER MIGHT BE SPRINKLED ON ANY OBJECT THROUGH THE SNALL HOLES
666,MOST PEOPLE TALKED TOO MUCH SO IT IS I RELIEVED TO FIND ONE WHO TALKS TOO LITTLE
667,I AM NOT ALLOWED TO PERFORM MAGIC EXCEPT FOR MY OWN AMUSEMENT HE TOLD HIS VISITORS AS HE LIGHTED A PIPE WITH A CROOKED STEM AND BEGAN TO SMOKE
668,THE WISIT OF EYES WHO USED TO BE A HUMBAG AND KNEW NO MATTIC AT ALL HAS BEEN TAKING LESSONS OF GLINDA AND UNTOLD HE IS GETTING TO BE A PRETTY GOOD WIZARD BUT HE IS MERELY THE ASSISTANT OF THE GREAT STORCEROUS
669,IT TRULY IS ASSERTED THE MAGICIAN
670,I NOW USE THEM AS ORDINANT TILL SATUARY IN MY GARDEN
671,DO ME WHAT A CHATTER BOX ARE GETTING TO BE UNK REBARKED THE MAGICIAN WHO WAS PLEASED WITH THE COMPLIMENT
672,ASKED THE VOICE IN SCORNFUL ACCENTS
673,THE GRATEFUL APPLAUSE OF THE CLERGY HAS CONSECRATED THE NEMORY OF A PRINCE WHO INDULGED THEIR PASSIONS AND PROMOTED THEIR INTEREST
674,THE EDICT OF MALAN THE GREAT CHARTER OF TOLERATION HAD CONFIRMED TO EACH INDIVIDUAL OF THE ROMAN WORLD THE PRIVILEGE OF CHOOSING AND PROFESSING HIS OWN RELIGION
675,BUT THESE INESTIMABLE PRIVILEGE WAS SOON VIOLATED WITH A KNOWLEDGE OF TRUTH THE EMPEROR AMBIBED THE MAXIMS OF PERSECUTION AND THE SEX WHICH DESCENTED FROM THE CATHOLIC CHURCH WERE AFFLICTED AND DOPPRESSED BY THE TRIUMPH OF CHRISTIANITY
676,CONSTANTINE EASILY BELIEVED THAT THE HERETICS WHO PRESUMED TO DISPUTE HIS OPINIONS OR TO OPPOSE HIS COMMANDS WERE GUILTY OF THE MOST ABSURD AND CRIMINAL OBSTINACY AND THAT A SEASONABLE APPLICATION OF MODERATE VERITIES MIGHT SAVE THOSE UNHAPPY MEN FROM THE DANGER OF AN EVERLASTING CONDEMNATION
677,SOME OF THE PENAL REGULATIONS WERE COPIED FROM THE UTICS OF DIE ACCLETION AND THIS METHOD OF CONVERSION WITH APPLOTTED BY THE SAME BISHOPS WHO WOULD FELT THE HAND OF OPPRESSION AND PLEADED FOR THE RIGHTS OF HUMANITY
678,THEY ASSERTED WITH CONFIDENCE AND ALMOST WITH EXULTATION THAT THE OPPOSTOLICAL SUCCESSION WAS INTERRUPTED THAT ALL THE BISHOPS OF THE EUROPE AND ASHA WERE INFECTED BY THE CANTAGING OF GUILT CONSCIISM AND THAT THE PAROGATIVES OF THE CALFIC CHURCH WERE CONFINED TO THE CHOSEN PORTION OF THE AFRICAN BELIEVERS WHO ALONE HAD PRESERVED IN VIOLET THE INTEGRITY OF THEIR FAITH AND DISCIPLINE
679,VISHIP'S VIRGINS AND EVEN SPOTLESS INFANTS WERE SUBJECTED TO THE DISGRACE OF A PUBLIC PENANCE BEFORE THEY COULD BE ADMITTED TO THE CONMUNION OF THE DOMITISTS
680,PROSCRIBED BRETHE CIVIL AND ECCLESIASTICAL POWERS OF THE EMPIRE THE DOMINIST STILL MAINTAINED IN SOME PROVINCES PARTICULARLY IN DOMIDIA THEIR SUPERIOR NUMBERS AND FOUR HUNDRED BISHOPS ACKNOWLEDGED THE JURISDICTION OF THEIR PRIMATE
681,SINCE THE PERIOD OF OUR TAIL THE ACTIVE SPIRIT OF THE COUNTRY HAS SURROUNDED IT WITH A BELT OF RICH IN THRIMING SETTLEMENTS THOUGH NONE BUT THE HUNTER OR THE SAVAGES EVER KNOWN EVEN NOW TO PENETRATE ITS WILD RECESSES
682,THE DEWS WERE SUFFERED TO EXALE AND THE SUN HAD DISPERSED THE MISTS AND WAS SHEDDING A STRONG AND CLEAR LIGHT IN THE FOREST WHEN THE TRAVELLERS RESUMED THEIR JOURNEY
683,AFTER PROCEEDING A FEW MILES THE PROGRESS OF HAWK I WHO LED THE ADVANCE BECAME MORE DELIBERATES AND WATCHFUL
684,HE OFTEN STOPPED TO EXAMINE THE TREES NOR DID HE CROSS A RIVULET WITHOUT ATTENTIVELY CONSIDERING THE QUANTITY THE VELOCITY AND THE COLOR OF ITS WATERS
685,DISTRUSTING HIS OWN JUDGMENT HIS APPEALS TO THE OPINION OF CHINGUTCH COOK WERE FREQUENT AND EARNEST
686,YET HERE ARE WE WITHIN A SHORT RANGE OF THE SKIRROONS AND NOT A SIGN OF A TRAIL HAVE WE CROSSED
687,LET ITS RETRACE OUR STEPS AND EXAMINE AS WE GO WITH KEEN OR EYES
688,JING YUTH COOK HAD CAUGHT THE LOOK AND MOTIONING WITH HIS HAND HE BADE HIM SPEAK
689,THE EYES OF THE WHOLE PARTY FOLLOWED THE UNEXPECTED MOVEMENT AND READ THEIR SUCCESS IN THE AIR OF TRIUMPH THAT THE YOUTH ASSUMED
690,IT WOULD HAVE BEEN MORE WONDERFUL HAD HE SPOKEN WITHOUT A BIDDING
691,SEE SAID UNCAS POINTING NORTH AND SOUTH AT THE EVIDENT MARKS OF THE BROAD TRAIL ON EITHER SIDE OF HIM THE DARK HAIR HAS GONE TOWARD THE FOREST
692,IF A ROCK OR RIVULET OR A BIT OF EARTH HARDER THAN COMMON SEVERAL THE LINKS OF THE CLUE THEY FOLLOWED THE TRUE EYE OF THE SCOUT RECOVERED THEM AT A DISTANCE AND SELDOM RENDERED THE DELAY OF A SINGLE MOMENT NECESSARY
693,EXTINGUISHED BRANDS WERE LYING AROUND A SPRING THE AWFULS OF A DEER WERE SCATTERED ABOUT THE PLACE AND THE TREES BORE EVIDENT MARKS OF HAVING BEEN BROWSED BY THE HORSES
694,A CIRCLE OF A FEW HUNDRED FEET IN CIRCUMFERENCE WAS DRAWN AND EACH OF THE PARTY TOOK A SEGMENT FOR HIS PORTION
695,THE EXAMINATION HOWEVER RESULTED IN NO DISCOVERY
696,THE WHOLE PARTY CROWDED TO THE SPOT WERE EM CUS POINTED OUT THE IMPRESSION OF A MOCCASIN IN THE MOIST ILLUVION
697,RUN BACK UNCAS AND BRAINLY THE SIZE OF THE SINGER'S FOOT
698,NOTWITHSTANDING THE HIGH RESOLUTION OF HAWK EYE HE FULLY COMPREHENDED ALL THE DIFFICULTIES AND DANGER HE WAS ABOUT TO INCUR
699,IN HIS RETURN TO THE CAMP HIS ACUTE AND PRACTISED INTELLECTS OR INTENTILY ENGAGED IN DEVISING MEANS TO COUNTERACT A WATCHFULNESS AND SUSPICION ON THE PART OF HIS ENEMIES THAT HE KNEW WERE IN NO DEGREE INFERIOR TO HIS OWN
700,AND OTHER WORDS WHILE HE HAD IMPLICIT FAITH IN THE ABILITY OF VALIMS ASKED TO SPEAK HE WAS SOMEWHAT SCAPTACLE ON THE SUBJECT OF A BEAR SINGING AND YET HE HAD BEEN ASSURED OF THE LATTER ON THE TESTIMONY OF HIS OWN EXQUISITE ORGANS
701,THERE WAS SOMETHING IN HIS HEIR AND THE MANNER THAT BETRAYED TO THE SCOUT THE UTTER CONFUSION OF THE STATE OF HIS MIND
702,THE INGENIOUS HAWK I WHO RECALLED THE HASTY MANNER IN WHICH THE OTHER HAD ABANDONED HIS POST AT THE BEDSIDE OF THE SICK WOMAN WAS NOT WITHOUT HIS SUSPICIONS CONCERNING THE SUBJECT OF SO MUCH SOLEMN DELIBERATION
703,THE BARE SHOOK HIS SHAGGY SIDES AND THEN A WELL KNOWN VOICE REPLIED
704,CAN THESE THINGS BE RETURNED DAVID BREATHING MORE FREELY AS A TRUCE BEGAN TO DAWN UPON HIM
705,COME COME RETURNED HAWK EYE ON CASING HIS HONEST COUNTENANCE THE BETTER TO ASSURE THE WAVERING CONFIDENCE OF HIS COMPANION YOU MAY SEE A SKIN WHICH IF IT BE NOT AS WHITE AS ONE OF THE GENTLE ONES HAS NO TINGE OF RED TO IT THAT THE WINDS OF THE HEAVEN AND THE SUN HAVE NOT BESTOWED NOW LET US TO BUSINESS
706,THE YOUNG MAN IS IMBONDAGE AND MUCH I FEAR HIS DEATH IS DECREED
707,I GREATLY MOURNED THAT ONE SO WELL DISPOSED SHOULD DIE IN HIS IGNORANCE AND I HAVE SOUGHT A GOODLY HIM CAN YOU LEAD ME TO HIM
708,THE TASK WILL NOT BE DIFFICULT RETURNED DAVID HESITATING THOUGH I GREATLY FEAR YOUR PRESENCE WOULD RATHER INCREASE THAN MITIGATE HIS UNHAPPY FORTUNES
709,THE LODGE IN WHICH ANCUS WAS CONFINED WAS IN THE VERY CENTRE OF THE VILLAGE AND IN A SITUATION PERHAPS MORE DIFFICULT THAN ANY OTHER TO APPROACH OR LEAVE WITHOUT OBSERVATION
710,FOUR OR FIVE OF THE LATTER ONLY LINGERED ABOUT THE DOOR OF THE PRISON OF UNCAS SWARY BUT CLOSE OBSERVERS OF THE MANNER OF THEIR CAPTIVE
711,DELIVERED IN A STRONG TONE OF A SENT ANNOUNCED THE GRATIFICATION THE SAVAGE WOULD RECEIVE AND WITNESSING SUCH AN EXHIBITION OF WEAKNESS AND AN ENEMY SO LONG HATED AND SO MUCH FEARED
712,THEY DREW BACK A LITTLE FROM THE ENTRANCE AND MOTIONED TO THE SUPPOSED CONJUROR TO ENTER
713,BUT THE BEAR INSTEAD OF OBEYING MAINTAINED THE SEATED HAD TAKEN AND GROWLED
714,THE CUNNING MAN IS AFRAID THAT HIS BREATH WILL BELOW UPON HIS BROTHERS AND TAKE AWAY THEIR COURAGE TO CONTINUE DAVID IMPROVING THE HAND HE RECEIVED THEY MUST STAND FURTHER OFF
715,THEN AS IF SATISFIED OF THEIR SAFETY THE SCOUT LEFT HIS POSITION AND SLOWLY ENTERED THE PLACE
716,IT WAS SILENT AND GLOOMY BEING TENANTED SOLELY BY THE CAPTIVE AND LIGHTED BY THE DYING EMBERS OF A FIRE WHICH HAD BEEN USED FOR THE PURPOSE OF COOKERY
717,ANNCAS OCCUPIED A DISTANT CORNER IN A RECLINING ATTITUDE BEING RIGIDLY BOUND BOTH HANDS AND FEET BY STRONG AND PAINFUL WITHS
718,THE SCOUT WHO HAD LEFT DAVID AT THE DOOR TO ASCERTAIN THEY WERE NOT OBSERVED I THOUGHT IT PRUDENT TO PRESERVE HIS DISGUISE UNTIL ASSURED OF THEIR PRIVACY
719,WHAT SHALL WE DO WITH THE MINGLES AT THE DOOR THEY COUNT SIX AND THIS SINGER IS AS GOOD AS NOTHING
720,THE DELAWARES ARE CHILDREN OF THE TORTOISE AND THEY OUTSTRIPPED THE DEER
721,UNCAS WHO HAD ALREADY APPROACHED THE DOOR AND READINESS TO LEAD THE WAY NOW RECOILED AND PLACED HIMSELF ONCE MORE IN THE BOTTOM OF THE LODGE
722,BUT HAWK EYE WHO WAS TOO MUCH OCCUPIED WITH HIS OWN THOUGHTS TO NOTE THE MOVEMENT CONTINUED SPEAKING MORE TO HIMSELF INTO HIS COMPANION
723,SO UNCUS YET BETTER TAKE THE LEAD WHILE I WILL PUT ON THE SKIN AGAIN AND TRUST TO CUNNING FOR WANT OF SPEED
724,WELL WHAT CAN'T BE DONE BY MAIN COURAGE AND WAR MUST BE DONE BY CIRCUMVENTION
725,AS SOON AS THESE DISPOSITIONS WERE MADE THE SCALE TURNED TO DAVID AND GAVE HIM HIS PARTING INSTRUCTIONS
726,MY PURSUITS ARE PEACEFUL AND MY TEMPER I HUMBLY TRUST AS GREATLY GIVEN TO MERCY IN LOVE RETURNED DAVID A LITTLE NETTLE THAT SO DIRECT AN ATTACK ON HIS MANHOOD BUT THERE ARE NONE WHO CAN SAY THAT I HAVE EVER FORGOT IN MY FAITH IN THE LORD EVEN IN THE GREATEST STRAITS
727,IF YOU ARE NOT THEN KNOCKED ON THE HEAD HE WERE BEING AN UNCOMPOSSOR WILL PROTECT YOU AND YOU'LL THEN HAVE A GOOD REASON TO EXPECT TO DIE IN YOUR BED
728,SUCHEOES FOR YOURSELF TO MAKE A RUSH ORTARY HERE
729,BRAVELY AND GENEROUSLY AS HE BATTLED IN MY BEHALF AND THIS AND MORE WILL I DARE IN HIS SERVICE
730,KEEP SILENT AS LONG AS MAY BE AND IT WOULD BE WISE WHEN YOU DO SPEAK TO BREAK HOU SUDDENLY IN ONE OF YOUR SHOUTINGS WHICH WILL SERVE TO REMIND THE INDIANS THAT YOU ARE NOT ALTOGETHER AS RESPONSIBLE AS MEN SHOULD BE
731,IF HOWEVER THEY TAKE YOUR SCALP AS I TRUST IN BELIEVE THEY WILL NOT DEPEND ON IT UNCAS AND I WILL NOT FORGET THE DEED BUT REVENGE IT AS BECOMES TRUE AURIERS AND TRUSTY FRIENDS
732,HOLD SAID DAVID PERCEIVING THAT WITH THIS ASSURANCE THAT WERE ABOUT TO LEAVE HIM I AM AN UNWORTHY AND HUMBLE FOLLOWER OF ONE WHO TAUGHT NOT THE DAMNABLE PRINCIPLE OF REVENGE
733,THEN HEAVING A HEAVY SIGH TO PROBABLY AMONG THE LAST HE EVER DREW AND PINING FOR A CONDITION HE HAD SO LONG ABANDONED HE ADDED IT IS WHAT I WOULD WISH TO PRACTISE MYSELF AS ONE WITHOUT ACROSS A BLOOD THOUGH IT IS NOT ALWAYS EASY TO DEAL WITH AN INDIAN AS YOU WOULD WITH A FELLOW CHRISTIAN
734,GOD BLESS YOU FRIEND I DO BELIEVE YOUR SENT HAS NOT GREATLY WRONG WHEN THE MATTER IS DULY CONSIDERED AND KEEPING ATTERNITY BEFORE THE EYES THOUGH MUCH DEPENDS ON THE NATURAL GIFTS IN THE FORCE OF TEMPTATION
735,THE DELAWARE DOG HE SAID LEANING FORWARD IN PERIONING THROUGH THE DIM LIKE TO CATCH THE EXPRESSION OF THE OTHER'S FEATURES IS HE AFRAID
736,WILL THE HERONS HERE HIS GROANS
737,THOUGH HE CAN START IT ON HIS FEET AND SHOOK A SHAGGY COVERING AS THOUGH THE ANIMAL HE COUNTERFITTED WAS ABOUT TO MAKE SOME DESPERATE EFFORT
738,HE HAD NO OCCASION TO DELAY FOR AT THE NEXT INSTANT A BURST OF CRIES FILLED THE OUTER AIR AND RAN ALONG THE WHOLE EXTENT OF THE VILLAGE
739,LUNCAS CAST AS SKIN AND STEPPED FORTH IN HIS OWN BEAUTIFUL PROPORTIONS
740,I WILL ENDEAVOUR IN MY STATEMENT TO AVOID SUCH TERMS AS WOULD SERVE TO LIMIT THE EVENTS TO ANY PARTICULAR PLACE OR GIVE A CLUE AS TO THE PEOPLE CONCERNED
741,I HAD ALWAYS KNOWN HIM TO BE RESTLESS IN HIS MANNER BUT ON THIS PARTICULAR OCCASION HE WAS IN SUCH A STATE OF UNCONTROL VILLAGITATION THAT IT WAS CLEAR SOMETHING VERY UNUSUAL HAD OCCURRED
742,MY FRIENDS TEMPER HAD NOT IMPROVED SINCE HE HAD BEEN DEPRIVED OF THE CONGENIAL SURROUNDINGS OF BAKER STREET
743,WITHOUT HIS SCRAP BOOKS HIS CHEMICALS AND HIS HOMELY UNTIDINESS HE WAS AN INCOMFORTABLE MAN
744,I HAD TO READ IT OVER CAREFULLY AS THE TEXT MUST BE ABSOLUTELY CORRECT
745,I WAS ABSENT RATHER MORE THAN AN HOUR
746,THE ONLY DUPLICT IT WHICH EXISTED SO FAR AS I KNEW WAS THAT WHICH BELONGED TO MY SERVANT BANISTER A MAN WHO HAS LOOKED AFTER MY ROOM FOR TEN YEARS AND WHOSE HONESTY IS ABSOLUTELY ABOVE SUSPICION
747,THE MOMENT I LOOKED AT MY TABLE I WAS AWARE THAT SOMEONE HAD RUMMAGED AMONG MY PAPERS
748,THE PROOF WAS IN THREE LONG SLIPS I HAD LEFT THEM ALL TOGETHER
749,THEY'LL TURN IT WAS THAT SOME ONE PASSING HAD OBSERVED THE KEY IN THE DOOR HAD KNOWN THAT I WAS OUT AND HAD ENTERED TO LOOK AT THE PAPERS
750,I GAVE HIM A LITTLE BRANDY AND LEFT HIM COLLAPSED IN A CHAIR WILL I MADE A MOST CAREFUL EXAMINATION OF THE ROOM
751,A BROKEN TIP OF LED WAS LYING THERE ALSO
752,NOT ONLY THIS BUT ON THE TABLE I FOUND A SMALL BALL OF BLACK DOLL WERE CLAY WITH SPECKS OF SOMETHING WHICH LOOKS LIKE SOUGHT US IN IT
753,ABOVE ALL THINGS I DESIRE TO SETTLE THE MATTER QUIETLY AND DISCREETLY
754,TO THE BEST OF MY BELIEF THEY WERE ROLLED UP
755,DID ANY ONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER
756,I WAS IN SUCH A HURRY TO COME TO YOU YOU LEFT YOUR DOOR OPEN
757,SOME IT SEEMS TO ME
758,NOW MISTER SULMS AT YOUR SPOSAL
759,ABOVE WERE THREE STUDENTS ONE ON EACH STORY
760,THEN HE APPROACHED IT AND STANDING ON TIP TOE WITH HIS NECK CRANE HE LOOKED INTO THE ROOM
761,THERE IS NO OPENING EXCEPT THE ONE PAIN SAID OUR LEARNED GUIDE
762,BY AM AFRAID THERE ARE NO SIGNS HERE SAID HE
763,ONE COULD HARDLY HOPE FOR ANY UPON SO DRY A DAY
764,YOU LEFT HIM A CHAIR YOU SAY WHICH CHAIR BY THE WINDOW THERE
765,THE MAN ENTERED AND TOOK THE PAPERS SHEET BY SHEET FROM THE CENTRAL TABLE
766,AS A MATTER OF FACT HE COULD NOT SAID SOMMS FOR I ENTERED BY THE SIDE DOOR
767,HOW LONG WITH A TAKEN TO DO THAT USING EVERY POSSIBLE CONTRACTION A QUARTER OF AN HOUR NOT LESS
768,THEN HE TOSSED IT DOWN AND SEES THE NEXT
769,HE WAS IN THE MIDST OF THAT WHEN YOUR RETURN CAUSED HIM TO MAKE A VERY HURRIED RETREAT VERY HURRIED SINCE HE HAD NOT TIME TO REPLACE THE PAPERS WHICH WOULD TELL YOU THAT HE HAD BEEN THET
770,MISTER SALMONS WAS SOMEWHAT OVERWHELMED BY THIS FLOOD OF INFORMATION
771,HOMES HELD OUT A SMALL SHIP WITH THE LETTERS AND AND IN THE SPACE OF CLEAR WOOD AFTER THEM YOU SEE
772,WHATSON I HAVE ALWAYS DONE YOU AND INJUSTICE THERE ARE OTHERS
773,I WAS HOPING THAT IF THE PAPER I WHICH HE WROTE WAS THIN SOME TRACE OF IT MIGHT COME THROUGH UPON THIS POLISH'S SURFACE NOW I SEE NOTHING
774,AS HOMES TRY THE CURTAIN I WAS AWARE FROM SOME LITTLE REGIDITY AND IN LEARNESS OF HIS ATTITUDE THAT HE WAS PREPARED FOR AN EMERGENCY
775,HOME TURNED AWAY AND STOOPED SUDDENLY TO THE FLOOR HULLA WHAT IS THIS
776,HOME SHAD IT OUT ON HIS OPEN FALM IN THE GLARE OF THE ELECTRIC LIGHT
777,WHAT COULD HE DO HE CAUGHT UP EVERYTHING WHICH WOULD BETRAY HIM AND HE RUSHED INTO YOUR BEDROOM TO CONCEAL HIMSELF
778,I UNDERSTAND YOU TO SAY THAT THERE ARE THREE STUDENT TO USE THE STAIR AND ARE THE HABIT OF PASSING YOUR DOOR YES THERE ARE
779,AND THEY ARE ALL IN FOR THIS EXAMINATION YES
780,ONE HARDLY LIKES TO THROW SUSPICION WHERE THERE ARE NO PROOFS
781,LET US FOR THE SUSPICIONS I WILL LOOK AFTER THE PROOFS
782,MY SCHOLAR HAS BEEN LEFT VERY POOR BUT HE IS HARD WORKING AND INDUSTRIOUS HE WILL DO WELL
783,THE TAP FLOOR BELONGS TO MAUSE ME CLARIN
784,I DO NOT GO SO FAR AS THAT BUT OF THE THREE HE IS PERHAPS THE LEAST UNLIKELY
785,HE WAS STILL SUFFERING FROM THE SUDDEN DISTURBANCE OF THE QUIET RETINE OF HIS LIFE
786,BUT I HAVE OCCASIONALLY DONE THE STAME THING AT OTHER TIMES
787,DID YOU LOOK AT THESE PAPERS ON THE TABLE
788,HOW CAME I TO LEAVE THE KEY IN THE DOOR
789,ANYONE THE ROOM COULD GET OUT YES SIR
790,I HAVE REALLY DON'T THINK I KNEW MUCH ABOUT IT MISTER HOMES
791,ONLY FOR A MINUTE OR SO
792,OH I WOULD NOT VENTURE TO SAY SIR
793,YOU HAVEN'T SEEN ANY OF THEM NO SIR
794,IT WAS THE INDIAN WHOSE DARK SILLOW AD APPEARED SUDDENLY UPON HIS BLIND
795,HE WAS PACING SWIFTLY UP AND DOWN HIS ROOM
796,THE SET OF ROOMS IS QUITE THE OLDEST IN THE COLLEGE AND IT IS NOT UNUSUAL FOR VISITORS TO GO OVER THEM
797,NO NAME'S PLEASE SAID HOMES AS WE KNOCKED A GILCHRIST DOOR
798,OF COURSE HE DID NOT REALIZE THAT IT WAS I WHO WAS KNOCKING BUT NONE THE LESS HIS CONDUCT WAS VERY UNCOURTEOUS AND INDEED UNDER THE CIRCUMSTANCES RUTHER SUSPICIOUS
799,THAT IS VERY IMPORTANCE AND HOMES
800,YOU DON'T SEEM TO REALIZE THA POSITION
801,TO MORROW WAS THE EXAMINATION
802,I CAN'T ALLOW THE EXAMINATION TO BE HELD IF ONE OF THE PAPERS HAS BEEN TAMPERED WITH THE SITUATION MUST BE FACED
803,IT IS POSSIBLE THAT I MAY BE IN A POSITION THEN TO INDICATE SOME COURSE OF ACTION
804,I WILL TAKE THE BLACK CLAY WITH ME ALSO THE PENCIL CUTTINGS GOOD BY
805,WHEN WE WERE OUT IN THE DARKNESS OF THE QUADRANGLE WE AGAIN LOOKED UP AT THE WINDOWS
806,THE FOUL MOUSE FELLOW AT THE TOP
807,HE IS THE ONE WITH THE WORST RECORD
808,WHY BANISTER THE SERVANT WHAT'S HIS GAME IN THE MATTER
809,HE IMPRESSED ME AS BEING BUT PERFECTLY HONEST MAN
810,MY FRIEND DID NOT APPEAR TO BE DEPRESSED BY HIS FAILURE BUT SHRUGGED HIS SHOULDERS AND HALF HUMOROUS RESIGNATION
811,NO GOOD MY DEAR WASSON
812,I THINK SO YOU HAVE FORMED A CONCLUSION
813,YES MY DEAR WATSON I HAVE SOLVED THE MYSTERY
814,LOOK AT THAT HE HELD OUT HIS HAND
815,ON THE PALM WERE STREETS OF APPYRAMIDS OF BLACK DOUGHEY CLAY
816,AND ONE MORE THIS MORNING
817,IN A FEW HOURS THE EXAMINATION WOULD COMMENCE AND HE WAS STILL IN THE DILEMMA BETWEEN MAKING THE FACTS PUBLIC AND ALLOWING THE CULPRIT TO COMPETE FOR THE VALUABLE SCHOLISHIP
818,HE COULD HARDLY STAND STILL SO GREAT WAS HIS MENTAL AGITATION AND HE RAN TOWARDS HOMES WITH TWO EAGER HANDS OUTSTRETCHED THINK HEAVEN THAT YOU HAVE COME
819,YOU KNOW HIM I THINK SO
820,IF THIS MATTER IS NOT TO BECOME PUBLIC WE MUST GIVE OURSELVES CERTAIN POWERS AND RESOLVE OURSELVES INTO A SMALL PRIVATE COURT MARSHALL
821,NOSE SIR CERTAINLY NOT
822,THERE WAS NO MAN SIR
823,HIS TROUBLED BOUEEYES GLANCED AT EACH OF US AND FINALLY RESTED WITH AN EXPRESSION OF BLANK DISMAY UPON BANISTER IN THE FARTHER CORNER
824,JUST CLOSE THE DOOR SAID HOMES
825,WE WANT TO KNOW MISTER GILCHRIST HOW YOU AND HONORABLE MAN EVER CAME TO COMMIT SUCH AN ACTION IS OUT OF YESTERDAY
826,FOR A MOMENT GOCRESS WITH UPRAISED HAND TRIED TO CONTROL HIS WRITING FEATURES
827,COME COME SAID HOMES KINDLY IT IS HUMAN TO AIR AND AT LEAST NO ONE CAN ACCUSE YOU OF BEING A CALOUS CRIMINAL
828,WELL WELL DON'T TROUBLE TO ANSWER LISTEN AND SEE THAT I DO YOU KNOW INJUSTICE
829,HE COULD EXAMINE THE PAPERS IN HIS OWN OFFICE
830,THE INDIAN I ALSO THOUGHT NOTHING OF
831,WHEN I APPROACHED YOUR ROOM LIE EXAMINED THE WINDOW
832,NO ONE LESS THAN THAT WOULD HAVE A CHANCE
833,I ENTERED AND I TOOK YOU INTO MY CONFIDENCE AS TO THIS GUESTIONS OF THE SIDE TABLE
834,HE RETURNED CARRYING HIS JUMPING SHOES WHICH ARE PROVIDED AS YOU ARE WHERE WITH SEVERAL SHARP SPIKES
835,NO HARM WOULD HAVE BEEN DONE HAD IT NOT BEEN THAT AS HE PASSED YOUR DOOR HE PERCEIVED THE KEY WHICH HAD BEEN LEFT BY THE CARELESSNESS OF YOUR SERVANT
836,A STUDDENT IMPULSE CAME OVER HIM TO ENTER AND SEE IF THEY WERE INDEED THE PROOFS
837,HE PUT HIS SHOES ON THE TABLE
838,GLOVES SAID THE YOUNG MAN
839,SUDDENLY HE HEARD HIM AT THE VERY DOOR THERE WAS NO POSSIBLE ESCAPE
840,HAVE I TOLD THE TRUTH MISTER DILCHRESS
841,I HAVE A LETTER HERE MISTER SUMMS WHICH I WROTE TO YOU EARLY THIS MORNING IN THE MIDDLE OF A RESTLESS NIGHT
842,IT WOULD BE CLEAR TO YOU FROM WHAT I HAVE SAID THAT ONLY YOU COULD HAVE LET THIS YOUNG MAN OUT SINCE YOU WERE LEFT IN THE ROOM AND MUST HAVE LOCKED THE DOOR WHEN YOU WENT OUT
843,IT WAS SIMPLE ENOUGH SIR IF YOU ONLY HAD KNOWN BUT WITH ALL YOUR CLEVERNESS IT WAS IMPOSSIBLE THAT YOU COULD KNOW
844,IF MISTER SOLEM SAW THEM THE GAME WAS UP
845,IN THE DEBATE BETWEEN THE SINGER SOCIETIES HER DEFENCE SO THE FRIFTEENTH AMENDMENT HAD BEEN NOT ONLY A NOTABLE BIT OF REASONING BUT DELIVERED WITH REAL ENTHUSIASM
846,THE SOUTH SHE HAD NOT THOUGHT AF SERIOUSLY AND YET KNOWING OF ITS DELIGHTFUL HOSPITALITY AND MILD CLIMATE SHE WAS NOT AVERSE TO CHARLESTON OR NEW ORLEANS
847,JOHN TAILOR WHO HAD SUPPORTED HER FEW COLLEGE WAS HINTERED IID IN COTTON
848,BETTER GO HE HAD COUSILS ENTENTIOUSLY
849,MIGHT LEARN SOMETHING USEFUL DOWN THERE
850,BUT JOHN THERE IS NO SOCIETY JUST ELIMETORY WORK
851,THEN LOOK AT UP TOMB'S COUNTY
852,FIVE SOME CRUSTWELLS THERE BIG PLANTATIONS RADIATED TWO HUNDRED AND FIFTY THOUSAND DOLLARS
